agency_cd	site_no	datetime	61181_00065_00003	61181_00065_00003_cd
USGS	07374525	2016-02-10	14.04	A
USGS	07374525	2016-02-11	14.05	A
USGS	07374525	2016-02-12	14.05	A
USGS	07374525	2016-02-13	14.21	A
USGS	07374525	2016-02-14	14.37	A
USGS	07374525	2016-02-15	14.59	A
USGS	07374525	2016-02-16	14.68	A
USGS	07374525	2016-02-17	14.66	A
USGS	07374525	2016-02-18	14.67	A
USGS	07374525	2016-02-19		
USGS	07374525	2016-02-20		
USGS	07374525	2016-02-21		
USGS	07374525	2016-02-22	14.40	A
USGS	07374525	2016-02-23	14.43	A
USGS	07374525	2016-02-24	13.96	A
USGS	07374525	2016-02-25	13.49	A
USGS	07374525	2016-02-26	13.34	A
USGS	07374525	2016-02-27	13.39	A
USGS	07374525	2016-02-28	13.51	A
USGS	07374525	2016-02-29	13.64	A
USGS	07374525	2016-03-01	13.87	A
USGS	07374525	2016-03-02	13.93	A
USGS	07374525	2016-03-03	14.13	A
USGS	07374525	2016-03-04	14.16	A
USGS	07374525	2016-03-05	14.28	A
USGS	07374525	2016-03-06	14.40	A
USGS	07374525	2016-03-07	14.60	A
USGS	07374525	2016-03-08	14.96	A
USGS	07374525	2016-03-09	15.41	A
USGS	07374525	2016-03-10	15.56	A
USGS	07374525	2016-03-11	15.68	A
USGS	07374525	2016-03-12	15.92	A
USGS	07374525	2016-03-13	15.80	A
USGS	07374525	2016-03-14	15.94	A
USGS	07374525	2016-03-15	15.99	A
USGS	07374525	2016-03-16	16.17	A
USGS	07374525	2016-03-17	16.34	A
USGS	07374525	2016-03-18	16.63	A
USGS	07374525	2016-03-19	16.80	A
USGS	07374525	2016-03-20	16.72	A
USGS	07374525	2016-03-21	16.81	A
USGS	07374525	2016-03-22	16.77	A
USGS	07374525	2016-03-23	16.75	A
USGS	07374525	2016-03-24	16.84	A
USGS	07374525	2016-03-25	16.84	A
USGS	07374525	2016-03-26	16.88	A
USGS	07374525	2016-03-27	16.93	A
USGS	07374525	2016-03-28	16.67	A
USGS	07374525	2016-03-29	16.61	A
USGS	07374525	2016-03-30	16.60	A
USGS	07374525	2016-03-31	16.54	A
USGS	07374525	2016-04-01	16.29	A
USGS	07374525	2016-04-02	16.05	A
USGS	07374525	2016-04-03	15.78	A
USGS	07374525	2016-04-04	15.45	A
USGS	07374525	2016-04-05	15.19	A
USGS	07374525	2016-04-06	15.08	A
USGS	07374525	2016-04-07	14.97	A
USGS	07374525	2016-04-08	14.92	A
USGS	07374525	2016-04-09	14.85	A
USGS	07374525	2016-04-10	14.86	A
USGS	07374525	2016-04-11	14.93	A
USGS	07374525	2016-04-12	14.87	A
USGS	07374525	2016-04-13	14.96	A
USGS	07374525	2016-04-14	14.97	A
USGS	07374525	2016-04-15	15.12	A
USGS	07374525	2016-04-16	15.17	A
USGS	07374525	2016-04-17	15.30	A
USGS	07374525	2016-04-18	15.06	A
USGS	07374525	2016-04-19		
USGS	07374525	2016-04-20	14.56	A
USGS	07374525	2016-04-21	14.52	A
USGS	07374525	2016-04-22	14.60	A
USGS	07374525	2016-04-23	14.54	A
USGS	07374525	2016-04-24	14.45	A
USGS	07374525	2016-04-25	14.46	A
USGS	07374525	2016-04-26	14.55	A
USGS	07374525	2016-04-27	14.67	A
USGS	07374525	2016-04-28	14.53	A
USGS	07374525	2016-04-29	14.37	A
USGS	07374525	2016-04-30	14.37	A
USGS	07374525	2016-05-01	14.19	A
USGS	07374525	2016-05-02	14.02	A
USGS	07374525	2016-05-03	13.73	A
USGS	07374525	2016-05-04	13.63	A
USGS	07374525	2016-05-05	13.49	A
USGS	07374525	2016-05-06	13.58	A
USGS	07374525	2016-05-07	13.69	A
USGS	07374525	2016-05-08	13.86	A
USGS	07374525	2016-05-09	14.19	A
USGS	07374525	2016-05-10	14.38	A
USGS	07374525	2016-05-11	14.50	A
USGS	07374525	2016-05-12	14.68	A
USGS	07374525	2016-05-13	14.74	A
USGS	07374525	2016-05-14	14.83	A
USGS	07374525	2016-05-15	14.90	A
USGS	07374525	2016-05-16	15.04	A
USGS	07374525	2016-05-17	15.19	A
USGS	07374525	2016-05-18	15.00	A
USGS	07374525	2016-05-19	14.98	A
USGS	07374525	2016-05-20	15.05	A
USGS	07374525	2016-05-21	14.84	A
USGS	07374525	2016-05-22	14.83	A
USGS	07374525	2016-05-23	14.82	A
USGS	07374525	2016-05-24	14.81	A
USGS	07374525	2016-05-25	14.75	A
USGS	07374525	2016-05-26	14.58	A
USGS	07374525	2016-05-27	14.65	A
USGS	07374525	2016-05-28	14.63	A
USGS	07374525	2016-05-29	14.46	A
USGS	07374525	2016-05-30	14.37	A
USGS	07374525	2016-05-31	14.24	A
USGS	07374525	2016-06-01	14.17	A
USGS	07374525	2016-06-02	14.06	A
USGS	07374525	2016-06-03	14.12	A
USGS	07374525	2016-06-04	14.20	A
USGS	07374525	2016-06-05	14.23	A
USGS	07374525	2016-06-06	14.31	A
USGS	07374525	2016-06-07	14.32	A
USGS	07374525	2016-06-08	14.21	A
USGS	07374525	2016-06-09	14.05	A
USGS	07374525	2016-06-10	13.95	A
USGS	07374525	2016-06-11	13.80	A
USGS	07374525	2016-06-12	13.64	A
USGS	07374525	2016-06-13	13.50	A
USGS	07374525	2016-06-14	13.30	A
USGS	07374525	2016-06-15	12.98	A
USGS	07374525	2016-06-16	12.62	A
USGS	07374525	2016-06-17	12.30	A
USGS	07374525	2016-06-18	12.09	A
USGS	07374525	2016-06-19	11.81	A
USGS	07374525	2016-06-20	11.70	A
USGS	07374525	2016-06-21	11.49	A
USGS	07374525	2016-06-22	11.26	A
USGS	07374525	2016-06-23	11.02	A
USGS	07374525	2016-06-24	10.79	A
USGS	07374525	2016-06-25	10.55	A
USGS	07374525	2016-06-26	10.44	A
USGS	07374525	2016-06-27	10.37	A
USGS	07374525	2016-06-28	10.23	A
USGS	07374525	2016-06-29	10.17	A
USGS	07374525	2016-06-30	10.18	A
USGS	07374525	2016-07-01	10.09	A
USGS	07374525	2016-07-02	9.99	A
USGS	07374525	2016-07-03	9.99	A
USGS	07374525	2016-07-04	10.01	A
USGS	07374525	2016-07-05	10.02	A
USGS	07374525	2016-07-06	10.03	A
USGS	07374525	2016-07-07	10.11	A
USGS	07374525	2016-07-08	10.08	A
USGS	07374525	2016-07-09	10.00	A
USGS	07374525	2016-07-10	9.88	A
USGS	07374525	2016-07-11	9.84	A
USGS	07374525	2016-07-12	9.84	A
USGS	07374525	2016-07-13	9.90	A
USGS	07374525	2016-07-14	10.18	A
USGS	07374525	2016-07-15	10.49	A
USGS	07374525	2016-07-16	10.85	A
USGS	07374525	2016-07-17	11.04	A
USGS	07374525	2016-07-18	11.12	A
USGS	07374525	2016-07-19	11.07	A
USGS	07374525	2016-07-20	10.85	A
USGS	07374525	2016-07-21	10.71	A
USGS	07374525	2016-07-22	10.50	A
USGS	07374525	2016-07-23	10.38	A
USGS	07374525	2016-07-24	10.21	A
USGS	07374525	2016-07-25	10.17	A
USGS	07374525	2016-07-26	10.20	A
USGS	07374525	2016-07-27	9.83	A
USGS	07374525	2016-07-28	9.63	A
USGS	07374525	2016-07-29	9.62	A
USGS	07374525	2016-07-30	9.50	A
USGS	07374525	2016-07-31	9.52	A
USGS	07374525	2016-08-01	9.59	A
USGS	07374525	2016-08-02	9.75	A
USGS	07374525	2016-08-03	9.92	A
USGS	07374525	2016-08-04	9.95	A
USGS	07374525	2016-08-05	10.06	A
USGS	07374525	2016-08-06	9.99	A
USGS	07374525	2016-08-07	10.04	A
USGS	07374525	2016-08-08	10.00	A
USGS	07374525	2016-08-09	10.14	A
USGS	07374525	2016-08-10	10.19	A
USGS	07374525	2016-08-11	10.13	A
USGS	07374525	2016-08-12	10.37	A
USGS	07374525	2016-08-13	11.23	A
USGS	07374525	2016-08-14	11.66	A
USGS	07374525	2016-08-15	11.10	A
USGS	07374525	2016-08-16	10.46	A
USGS	07374525	2016-08-17	10.10	A
USGS	07374525	2016-08-18	10.04	A
USGS	07374525	2016-08-19	10.00	A
USGS	07374525	2016-08-20	10.00	A
USGS	07374525	2016-08-21	10.04	A
USGS	07374525	2016-08-22	9.92	A
USGS	07374525	2016-08-23		
USGS	07374525	2016-08-24	10.17	A
USGS	07374525	2016-08-25	10.50	A
USGS	07374525	2016-08-26	10.78	A
USGS	07374525	2016-08-27	10.95	A
USGS	07374525	2016-08-28	11.05	A
USGS	07374525	2016-08-29	11.10	A
USGS	07374525	2016-08-30	11.16	A
USGS	07374525	2016-08-31	11.16	A
USGS	07374525	2016-09-01	11.28	A
USGS	07374525	2016-09-02	11.11	A
USGS	07374525	2016-09-03	10.75	A
USGS	07374525	2016-09-04	10.46	A
USGS	07374525	2016-09-05	10.28	A
USGS	07374525	2016-09-06	10.21	A
USGS	07374525	2016-09-07	10.16	A
USGS	07374525	2016-09-08	10.11	A
USGS	07374525	2016-09-09	10.18	A
USGS	07374525	2016-09-10	10.18	A
USGS	07374525	2016-09-11	10.13	A
USGS	07374525	2016-09-12	10.20	A
USGS	07374525	2016-09-13	10.38	A
USGS	07374525	2016-09-14	10.25	A
USGS	07374525	2016-09-15	10.09	A
USGS	07374525	2016-09-16	9.96	A
USGS	07374525	2016-09-17	9.81	A
USGS	07374525	2016-09-18	9.71	A
USGS	07374525	2016-09-19	9.69	A
USGS	07374525	2016-09-20	9.79	A
USGS	07374525	2016-09-21	9.87	A
USGS	07374525	2016-09-22	9.92	A
USGS	07374525	2016-09-23	9.89	A
USGS	07374525	2016-09-24	9.90	A
USGS	07374525	2016-09-25	9.93	A
USGS	07374525	2016-09-26	10.01	A
USGS	07374525	2016-09-27	10.15	A
USGS	07374525	2016-09-28	10.15	A
USGS	07374525	2016-09-29	10.01	A
USGS	07374525	2016-09-30	9.92	A
USGS	07374525	2016-10-01	9.86	A
USGS	07374525	2016-10-02	9.79	A
USGS	07374525	2016-10-03	9.82	A
USGS	07374525	2016-10-04	9.84	A
USGS	07374525	2016-10-05	9.89	A
USGS	07374525	2016-10-06	9.97	A
USGS	07374525	2016-10-07	9.72	A
USGS	07374525	2016-10-08	9.49	A
USGS	07374525	2016-10-09	9.60	A
USGS	07374525	2016-10-10	9.61	A
USGS	07374525	2016-10-11	9.66	A
USGS	07374525	2016-10-12	9.74	A
USGS	07374525	2016-10-13	9.76	A
USGS	07374525	2016-10-14	9.80	A
USGS	07374525	2016-10-15	9.81	A
USGS	07374525	2016-10-16	9.96	A
USGS	07374525	2016-10-17	10.10	A
USGS	07374525	2016-10-18	10.18	A
USGS	07374525	2016-10-19	10.16	A
USGS	07374525	2016-10-20	10.18	A
USGS	07374525	2016-10-21	10.23	A
USGS	07374525	2016-10-22	10.10	A
USGS	07374525	2016-10-23	9.89	A
USGS	07374525	2016-10-24		
USGS	07374525	2016-10-25	9.59	A
USGS	07374525	2016-10-26	9.54	A
USGS	07374525	2016-10-27	9.58	A
USGS	07374525	2016-10-28	9.61	A
USGS	07374525	2016-10-29	9.55	A
USGS	07374525	2016-10-30	9.48	A
USGS	07374525	2016-10-31	9.46	A
USGS	07374525	2016-11-01	9.62	A
USGS	07374525	2016-11-02	9.66	A
USGS	07374525	2016-11-03	9.65	A
USGS	07374525	2016-11-04	9.53	A
USGS	07374525	2016-11-05	9.61	A
USGS	07374525	2016-11-06	9.51	A
USGS	07374525	2016-11-07	9.56	A
USGS	07374525	2016-11-08	9.58	A
USGS	07374525	2016-11-09	10.08	A
USGS	07374525	2016-11-10	9.47	A
USGS	07374525	2016-11-11	9.08	A
USGS	07374525	2016-11-12	8.96	A
USGS	07374525	2016-11-13	8.95	A
USGS	07374525	2016-11-14	8.97	A
USGS	07374525	2016-11-15	8.97	A
USGS	07374525	2016-11-16	8.89	A
USGS	07374525	2016-11-17	8.82	A
USGS	07374525	2016-11-18	8.83	A
USGS	07374525	2016-11-19	8.71	A
USGS	07374525	2016-11-20		
USGS	07374525	2016-11-21	8.43	A
USGS	07374525	2016-11-22	8.31	A
USGS	07374525	2016-11-23	8.40	A
USGS	07374525	2016-11-24	8.33	A
USGS	07374525	2016-11-25	8.14	A
USGS	07374525	2016-11-26	8.24	A
USGS	07374525	2016-11-27	8.13	A
USGS	07374525	2016-11-28	8.60	A
USGS	07374525	2016-11-29	8.60	A
USGS	07374525	2016-11-30	8.35	A
USGS	07374525	2016-12-01		
USGS	07374525	2016-12-02	8.16	A
USGS	07374525	2016-12-03	8.40	A
USGS	07374525	2016-12-04	8.65	A
USGS	07374525	2016-12-05	8.75	A
USGS	07374525	2016-12-06		
USGS	07374525	2016-12-07	8.52	A
USGS	07374525	2016-12-08	8.76	A
USGS	07374525	2016-12-09		
USGS	07374525	2016-12-10		
USGS	07374525	2016-12-11	8.13	A
USGS	07374525	2016-12-12	7.74	A
USGS	07374525	2016-12-13	7.96	A
USGS	07374525	2016-12-14	8.76	A
USGS	07374525	2016-12-15	9.49	A
USGS	07374525	2016-12-16	8.95	A
USGS	07374525	2016-12-17	8.31	A
USGS	07374525	2016-12-18	9.71	A
USGS	07374525	2016-12-19	9.92	A
USGS	07374525	2016-12-20	9.23	A
USGS	07374525	2016-12-21	8.39	A
USGS	07374525	2016-12-22	8.30	A
USGS	07374525	2016-12-23	8.10	A
USGS	07374525	2016-12-24	8.00	A
USGS	07374525	2016-12-25	8.20	A
USGS	07374525	2016-12-26	8.25	A
USGS	07374525	2016-12-27	8.65	A
USGS	07374525	2016-12-28	8.66	A
USGS	07374525	2016-12-29	9.42	A
USGS	07374525	2016-12-30	10.41	A
USGS	07374525	2016-12-31	9.88	A
USGS	07374525	2017-01-01	9.83	A
USGS	07374525	2017-01-02	10.16	A
USGS	07374525	2017-01-03	10.43	A
USGS	07374525	2017-01-04	10.85	A
USGS	07374525	2017-01-05	10.49	A
USGS	07374525	2017-01-06	11.45	A
USGS	07374525	2017-01-07		
USGS	07374525	2017-01-08	10.42	A
USGS	07374525	2017-01-09	9.45	A
USGS	07374525	2017-01-10	9.79	A
USGS	07374525	2017-01-11	10.64	A
USGS	07374525	2017-01-12	10.48	A
USGS	07374525	2017-01-13	10.54	A
USGS	07374525	2017-01-14	10.45	A
USGS	07374525	2017-01-15	10.12	A
USGS	07374525	2017-01-16	9.95	A
USGS	07374525	2017-01-17	9.85	A
USGS	07374525	2017-01-18	9.63	A
USGS	07374525	2017-01-19	9.90	A
USGS	07374525	2017-01-20	10.04	A
USGS	07374525	2017-01-21	10.25	A
USGS	07374525	2017-01-22	11.04	A
USGS	07374525	2017-01-23	11.16	A
USGS	07374525	2017-01-24	11.20	A
USGS	07374525	2017-01-25	11.26	A
USGS	07374525	2017-01-26	12.36	A
USGS	07374525	2017-01-27	13.05	A
USGS	07374525	2017-01-28	13.14	A
USGS	07374525	2017-01-29	13.01	A
USGS	07374525	2017-01-30	13.00	A
USGS	07374525	2017-01-31	12.89	A
USGS	07374525	2017-02-01	13.01	A
USGS	07374525	2017-02-02	13.05	A
USGS	07374525	2017-02-03	13.52	A
USGS	07374525	2017-02-04	13.70	A
USGS	07374525	2017-02-05	13.02	A
USGS	07374525	2017-02-06	12.72	A
USGS	07374525	2017-02-07	12.53	A
USGS	07374525	2017-02-08	12.41	A
USGS	07374525	2017-02-09	12.88	A
USGS	07374525	2017-02-10	12.43	A
USGS	07374525	2017-02-11	11.46	A
USGS	07374525	2017-02-12	10.79	A
USGS	07374525	2017-02-13	10.57	A
USGS	07374525	2017-02-14	9.76	A
USGS	07374525	2017-02-15	10.29	A
USGS	07374525	2017-02-16	10.04	A
USGS	07374525	2017-02-17	9.87	A
USGS	07374525	2017-02-18	9.96	A
USGS	07374525	2017-02-19	9.98	A
USGS	07374525	2017-02-20	10.13	A
USGS	07374525	2017-02-21	10.21	A
USGS	07374525	2017-02-22	10.34	A
USGS	07374525	2017-02-23	10.43	A
USGS	07374525	2017-02-24	10.38	A
USGS	07374525	2017-02-25	10.14	A
USGS	07374525	2017-02-26	10.25	A
USGS	07374525	2017-02-27	10.16	A
USGS	07374525	2017-02-28		
USGS	07374525	2017-03-01	9.94	A
USGS	07374525	2017-03-02	10.00	A
USGS	07374525	2017-03-03	9.85	A
USGS	07374525	2017-03-04	9.62	A
USGS	07374525	2017-03-05	9.51	A
USGS	07374525	2017-03-06	9.67	A
USGS	07374525	2017-03-07	9.76	A
USGS	07374525	2017-03-08	9.56	A
USGS	07374525	2017-03-09	9.50	A
USGS	07374525	2017-03-10	9.67	A
USGS	07374525	2017-03-11	10.07	A
USGS	07374525	2017-03-12	10.73	A
USGS	07374525	2017-03-13	11.16	A
USGS	07374525	2017-03-14	11.26	A
USGS	07374525	2017-03-15	11.33	A
USGS	07374525	2017-03-16	11.46	A
USGS	07374525	2017-03-17	11.71	A
USGS	07374525	2017-03-18	11.77	A
USGS	07374525	2017-03-19	11.89	A
USGS	07374525	2017-03-20	11.95	A
USGS	07374525	2017-03-21	11.89	A
USGS	07374525	2017-03-22	11.83	A
USGS	07374525	2017-03-23	11.68	A
USGS	07374525	2017-03-24	11.62	A
USGS	07374525	2017-03-25	11.51	A
USGS	07374525	2017-03-26	11.15	A
USGS	07374525	2017-03-27	10.96	A
USGS	07374525	2017-03-28	10.77	A
USGS	07374525	2017-03-29	10.70	A
USGS	07374525	2017-03-30	10.75	A
USGS	07374525	2017-03-31	10.75	A
USGS	07374525	2017-04-01	10.68	A
USGS	07374525	2017-04-02	10.81	A
USGS	07374525	2017-04-03	11.10	A
USGS	07374525	2017-04-04	11.17	A
USGS	07374525	2017-04-05	11.50	A
USGS	07374525	2017-04-06	11.26	A
USGS	07374525	2017-04-07	11.29	A
USGS	07374525	2017-04-08	11.33	A
USGS	07374525	2017-04-09	11.51	A
USGS	07374525	2017-04-10	11.87	A
USGS	07374525	2017-04-11	12.13	A
USGS	07374525	2017-04-12	12.50	A
USGS	07374525	2017-04-13	12.84	A
USGS	07374525	2017-04-14	13.31	A
USGS	07374525	2017-04-15	13.67	A
USGS	07374525	2017-04-16	13.93	A
USGS	07374525	2017-04-17	14.13	A
USGS	07374525	2017-04-18	14.29	A
USGS	07374525	2017-04-19	14.40	A
USGS	07374525	2017-04-20	14.44	A
USGS	07374525	2017-04-21	14.42	A
USGS	07374525	2017-04-22	14.37	A
USGS	07374525	2017-04-23	14.19	A
USGS	07374525	2017-04-24	14.06	A
USGS	07374525	2017-04-25	13.93	A
USGS	07374525	2017-04-26	13.81	A
USGS	07374525	2017-04-27	13.57	A
USGS	07374525	2017-04-28	13.45	A
USGS	07374525	2017-04-29	13.47	A
USGS	07374525	2017-04-30	13.82	A
USGS	07374525	2017-05-01	13.63	A
USGS	07374525	2017-05-02	13.79	A
USGS	07374525	2017-05-03	14.14	A
USGS	07374525	2017-05-04	14.70	A
USGS	07374525	2017-05-05	14.45	A
USGS	07374525	2017-05-06	14.72	A
USGS	07374525	2017-05-07	14.85	A
USGS	07374525	2017-05-08	15.00	A
USGS	07374525	2017-05-09	15.15	A
USGS	07374525	2017-05-10	15.24	A
USGS	07374525	2017-05-11	15.40	A
USGS	07374525	2017-05-12	15.67	A
USGS	07374525	2017-05-13	15.72	A
USGS	07374525	2017-05-14	15.86	A
USGS	07374525	2017-05-15	16.00	A
USGS	07374525	2017-05-16	16.19	A
USGS	07374525	2017-05-17	16.39	A
USGS	07374525	2017-05-18	16.59	A
USGS	07374525	2017-05-19	16.75	A
USGS	07374525	2017-05-20	16.92	A
USGS	07374525	2017-05-21	17.17	A
USGS	07374525	2017-05-22	17.30	A
USGS	07374525	2017-05-23	17.39	A
USGS	07374525	2017-05-24	17.37	A
USGS	07374525	2017-05-25	17.47	A
USGS	07374525	2017-05-26	17.49	A
USGS	07374525	2017-05-27	17.45	A
USGS	07374525	2017-05-28	17.48	A
USGS	07374525	2017-05-29	17.47	A
USGS	07374525	2017-05-30	17.59	A
USGS	07374525	2017-05-31	17.56	A
USGS	07374525	2017-06-01	17.50	A
USGS	07374525	2017-06-02	17.51	A
USGS	07374525	2017-06-03	17.47	A
USGS	07374525	2017-06-04	17.41	A
USGS	07374525	2017-06-05	17.44	A
USGS	07374525	2017-06-06	17.38	A
USGS	07374525	2017-06-07	17.40	A
USGS	07374525	2017-06-08	17.35	A
USGS	07374525	2017-06-09	17.24	A
USGS	07374525	2017-06-10	17.12	A
USGS	07374525	2017-06-11	17.05	A
USGS	07374525	2017-06-12	16.89	A
USGS	07374525	2017-06-13	16.76	A
USGS	07374525	2017-06-14	16.64	A
USGS	07374525	2017-06-15	16.42	A
USGS	07374525	2017-06-16	16.22	A
USGS	07374525	2017-06-17	16.06	A
USGS	07374525	2017-06-18	15.80	A
USGS	07374525	2017-06-19	15.61	A
USGS	07374525	2017-06-20	16.00	A
USGS	07374525	2017-06-21	16.21	A
USGS	07374525	2017-06-22	15.71	A
USGS	07374525	2017-06-23	15.02	A
USGS	07374525	2017-06-24	14.48	A
USGS	07374525	2017-06-25	14.11	A
USGS	07374525	2017-06-26	13.90	A
USGS	07374525	2017-06-27	13.59	A
USGS	07374525	2017-06-28	13.37	A
USGS	07374525	2017-06-29	13.18	A
USGS	07374525	2017-06-30	13.00	A
USGS	07374525	2017-07-01	12.79	A
USGS	07374525	2017-07-02	12.64	A
USGS	07374525	2017-07-03	12.57	A
USGS	07374525	2017-07-04	12.53	A
USGS	07374525	2017-07-05	12.49	A
USGS	07374525	2017-07-06		
USGS	07374525	2017-07-07		
USGS	07374525	2017-07-08		
USGS	07374525	2017-07-09		
USGS	07374525	2017-07-10		
USGS	07374525	2017-07-11		
USGS	07374525	2017-07-12		
USGS	07374525	2017-07-13		
USGS	07374525	2017-07-14		
USGS	07374525	2017-07-15		
USGS	07374525	2017-07-16		
USGS	07374525	2017-07-17		
USGS	07374525	2017-07-18	12.14	A
USGS	07374525	2017-07-19	11.84	A
USGS	07374525	2017-07-20	11.44	A
USGS	07374525	2017-07-21	11.11	A
USGS	07374525	2017-07-22	10.90	A
USGS	07374525	2017-07-23	10.71	A
USGS	07374525	2017-07-24	10.55	A
USGS	07374525	2017-07-25	10.32	A
USGS	07374525	2017-07-26	10.19	A
USGS	07374525	2017-07-27	10.24	A
USGS	07374525	2017-07-28	10.16	A
USGS	07374525	2017-07-29	10.02	A
USGS	07374525	2017-07-30	9.92	A
USGS	07374525	2017-07-31	10.01	A
USGS	07374525	2017-08-01	10.08	A
USGS	07374525	2017-08-02	10.10	A
USGS	07374525	2017-08-03	10.19	A
USGS	07374525	2017-08-04	10.09	A
USGS	07374525	2017-08-05	10.05	A
USGS	07374525	2017-08-06	10.12	A
USGS	07374525	2017-08-07	10.22	A
USGS	07374525	2017-08-08	10.31	A
USGS	07374525	2017-08-09	10.54	A
USGS	07374525	2017-08-10	10.61	A
USGS	07374525	2017-08-11	10.60	A
USGS	07374525	2017-08-12	10.60	A
USGS	07374525	2017-08-13	10.49	A
USGS	07374525	2017-08-14	10.24	A
USGS	07374525	2017-08-15		
USGS	07374525	2017-08-16		
USGS	07374525	2017-08-17		
USGS	07374525	2017-08-18		
USGS	07374525	2017-08-19		
USGS	07374525	2017-08-20		
USGS	07374525	2017-08-21		
USGS	07374525	2017-08-22		
USGS	07374525	2017-08-23	9.87	A
USGS	07374525	2017-08-24	9.88	A
USGS	07374525	2017-08-25	9.81	A
USGS	07374525	2017-08-26	9.61	A
USGS	07374525	2017-08-27	9.62	A
USGS	07374525	2017-08-28	9.75	A
USGS	07374525	2017-08-29	9.92	A
USGS	07374525	2017-08-30	9.95	A
USGS	07374525	2017-08-31	9.41	A
USGS	07374525	2017-09-01	9.27	A
USGS	07374525	2017-09-02	9.39	A
USGS	07374525	2017-09-03	9.59	A
USGS	07374525	2017-09-04	9.80	A
USGS	07374525	2017-09-05	9.95	A
USGS	07374525	2017-09-06	10.06	A
USGS	07374525	2017-09-07	10.28	A
USGS	07374525	2017-09-08	10.30	A
USGS	07374525	2017-09-09	10.64	A
USGS	07374525	2017-09-10	10.84	A
USGS	07374525	2017-09-11	10.63	A
USGS	07374525	2017-09-12	9.86	A
USGS	07374525	2017-09-13	9.74	A
USGS	07374525	2017-09-14	9.67	A
USGS	07374525	2017-09-15	9.58	A
USGS	07374525	2017-09-16	9.52	A
USGS	07374525	2017-09-17	9.42	A
USGS	07374525	2017-09-18	9.37	A
USGS	07374525	2017-09-19	9.24	A
USGS	07374525	2017-09-20	8.90	A
USGS	07374525	2017-09-21	8.85	A
USGS	07374525	2017-09-22	8.78	A
USGS	07374525	2017-09-23	8.88	A
USGS	07374525	2017-09-24	9.01	A
USGS	07374525	2017-09-25	9.02	A
USGS	07374525	2017-09-26	8.80	A
USGS	07374525	2017-09-27	8.63	A
USGS	07374525	2017-09-28	8.63	A
USGS	07374525	2017-09-29	8.56	A
USGS	07374525	2017-09-30	8.60	A
USGS	07374525	2017-10-01	9.06	A
USGS	07374525	2017-10-02	9.81	A
USGS	07374525	2017-10-03	9.79	A
USGS	07374525	2017-10-04	9.55	A
USGS	07374525	2017-10-05	9.37	A
USGS	07374525	2017-10-06	9.41	A
USGS	07374525	2017-10-07	10.06	A
USGS	07374525	2017-10-08	9.39	A
USGS	07374525	2017-10-09	9.15	A
USGS	07374525	2017-10-10	8.87	A
USGS	07374525	2017-10-11	8.74	A
USGS	07374525	2017-10-12	8.84	A
USGS	07374525	2017-10-13	8.80	A
USGS	07374525	2017-10-14	8.86	A
USGS	07374525	2017-10-15	8.87	A
USGS	07374525	2017-10-16	8.83	A
USGS	07374525	2017-10-17	9.10	A
USGS	07374525	2017-10-18	8.94	A
USGS	07374525	2017-10-19	8.96	A
USGS	07374525	2017-10-20	8.88	A
USGS	07374525	2017-10-21	9.31	A
USGS	07374525	2017-10-22	9.57	A
USGS	07374525	2017-10-23	9.41	A
USGS	07374525	2017-10-24	9.17	A
USGS	07374525	2017-10-25	8.83	A
USGS	07374525	2017-10-26	8.72	A
USGS	07374525	2017-10-27	8.80	A
USGS	07374525	2017-10-28	8.75	A
USGS	07374525	2017-10-29	8.69	A
USGS	07374525	2017-10-30	8.46	A
USGS	07374525	2017-10-31	8.34	A
USGS	07374525	2017-11-01	8.70	A
USGS	07374525	2017-11-02	8.79	A
USGS	07374525	2017-11-03	8.69	A
USGS	07374525	2017-11-04	8.81	A
USGS	07374525	2017-11-05	8.98	A
USGS	07374525	2017-11-06	8.93	A
USGS	07374525	2017-11-07	8.96	A
USGS	07374525	2017-11-08	9.04	A
USGS	07374525	2017-11-09	9.16	A
USGS	07374525	2017-11-10	9.31	A
USGS	07374525	2017-11-11	9.35	A
USGS	07374525	2017-11-12	9.78	A
USGS	07374525	2017-11-13	9.59	A
USGS	07374525	2017-11-14	9.38	A
USGS	07374525	2017-11-15	9.37	A
USGS	07374525	2017-11-16	9.42	A
USGS	07374525	2017-11-17	9.53	A
USGS	07374525	2017-11-18	9.87	A
USGS	07374525	2017-11-19	9.91	A
USGS	07374525	2017-11-20	10.10	A
USGS	07374525	2017-11-21	10.10	A
USGS	07374525	2017-11-22	10.09	A
USGS	07374525	2017-11-23	9.89	A
USGS	07374525	2017-11-24	9.47	A
USGS	07374525	2017-11-25	9.22	A
USGS	07374525	2017-11-26	8.84	A
USGS	07374525	2017-11-27	8.89	A
USGS	07374525	2017-11-28	8.80	A
USGS	07374525	2017-11-29	8.68	A
USGS	07374525	2017-11-30	8.72	A
USGS	07374525	2017-12-01	8.61	A
USGS	07374525	2017-12-02	8.72	A
USGS	07374525	2017-12-03	8.83	A
USGS	07374525	2017-12-04	8.92	A
USGS	07374525	2017-12-05	9.07	A
USGS	07374525	2017-12-06	9.29	A
USGS	07374525	2017-12-07	9.61	A
USGS	07374525	2017-12-08	9.55	A
USGS	07374525	2017-12-09	8.53	A
USGS	07374525	2017-12-10	8.07	A
USGS	07374525	2017-12-11	7.85	A
USGS	07374525	2017-12-12	7.90	A
